inchhpc_std;age_std;educ_std;white;male;ideo_std;ptyid7;ptyid;educ_cat;gender;age;inc;race;treat;cue;cueg;y;popmin;popmul;popadd;ppl1n;ppl2n;ppl3n;man1n;man2n;man3n;ant1n;ant2n;ant3n
0.649259504138282;-0.2093941503275027;0.8525931113872508;0;1;-0.40788645559113007;-2;Democrat;College/Bachelor’s degree (4-year);Male;40 to 44;35000 - 49999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.709832928060125;0.24583144267471463;0.9928213239404424;2;-1;2;-1;1;0;2;0;1
-0.7388490808823325;0.38131121177635957;-0.4576756558434255;0;1;-0.07448914979838016;2;Republican;Some college but didn't complete;Male;50 to 54;50000 - 74999;Other;Biden (Populist Message);Populist Message;Biden;1;-1.7311625477858361;0.0943440783236672;-1.2263697783077299;2;-1;2;-1;2;-1;1;0;0
-0.5766041212923569;-0.2093941503275027;-0.4576756558434255;1;1;1.5924973791653694;3;Republican;Some college but didn't complete;Male;40 to 44;35000 - 49999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.709832928060125;0.16257092866706643;-1.273952387655462;2;0;0;-1;1;0;1;0;1
-0.7298370744711867;-0.2093941503275027;-0.4576756558434255;1;1;;0;Independent;Some college but didn't complete;Male;40 to 44;35000 - 49999;White;Control (Populist Message);Populist Message;Control;0;-1.7202083216594604;0.05438967127414087;-3.9807590261746144;1;-1;0;0;2;-2;0;0;0
0.16253003365385923;-0.2093941503275027;0.19745872777191265;0;1;-0.40788645559113007;-2;Democrat;Associate degree (2-year);Male;40 to 44;100000 - 149999;American Indian or Alaska Native;Control (Populist Message);Populist Message;Control;1;-0.4190591151782363;0.3450388192513104;1.201996535010583;1;-1;1;1;1;1;2;1;2
-0.24309137913025258;-1.0954521934832961;-0.4576756558434255;1;1;-0.07448914979838016;-1;Independent;Some college but didn't complete;Male;25 to 29;75000 - 99999;White;Control (Populist Message);Populist Message;Control;1;-1.2200424124016953;0.1601484710668269;-0.3693716334001904;2;-1;1;-1;1;-1;0;-1;2
-1.1174254606238343;-1.0954521934832961;0.8525931113872508;1;1;;0;Independent;College/Bachelor’s degree (4-year);Male;25 to 29;0 - 10000;White;Trump (Populist Message);Populist Message;Trump;0;-2.597819657460953;0.10676424531855999;-3.4588898407196185;0;1;0;0;1;1;0;0;0
-1.0813702239319132;0.38131121177635957;0.19745872777191265;1;1;0.2589081559943698;0;Independent;Associate degree (2-year);Male;50 to 54;0 - 10000;White;Control (Populist Message);Populist Message;Control;1;-1.2319072895706418;0.1835054844262088;0.3876497524483835;1;-2;2;-2;2;1;1;-1;2
-0.7568839102756314;-1.4498754107456135;-1.1128100394587637;1;1;;0;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;15000 - 24999;White;Control (Populist Message);Populist Message;Control;1;-0.20875636775978965;0.32395886787567;1.7427479338250567;2;0;2;-2;-1;0;2;0;2
-0.4323802901057373;-1.4498754107456135;-1.1128100394587637;0;1;-0.07448914979838016;-2;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;75000 - 99999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-1.6366595817230107;0.1708584626804107;-0.7465004659150419;2;-1;2;0;1;0;-1;1;1
-0.9191324753892761;-1.4498754107456135;-0.4576756558434255;1;1;-0.40788645559113007;-2;Democrat;Some college but didn't complete;Male;18 to 24;10000 - 14999;White;Control (Populist Message);Populist Message;Control;1;-1.742116773912212;0.1653846646706454;1.7597823055077353;2;-2;2;-2;2;0;2;-2;2
0.072390139162222;-0.8000995124313649;-1.1128100394587637;1;1;-0.7412837613838799;-2;Democrat;Complete high school (or equivalent, including GED);Male;30 to 34;75000 - 99999;White;Control (Populist Message);Populist Message;Control;1;-1.2200424124016953;0.09763759015060172;-2.727387682374771;1;0;1;-1;1;-1;0;-1;0
-0.8217768463784848;-1.4498754107456135;-1.1128100394587637;1;1;-0.07448914979838016;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;35000 - 49999;White;Trump (Populist Message);Populist Message;Trump;1;-1.7588133482114305;0.17957892187174646;-1.594925441925696;1;1;0;0;0;0;0;-1;1
-1.0543342046984763;-0.8000995124313649;-1.1128100394587637;0;1;-0.07448914979838016;0;Independent;Complete high school (or equivalent, including GED);Male;30 to 34;10000 - 14999;Native Hawaiian or Pacific Islander;Biden (Populist Message);Populist Message;Biden;1;-1.9457110904651342;0.09930020963477824;-3.3717212884533443;2;0;-1;0;0;-1;-1;-1;-1
-0.7298370744711867;0.08595853072442845;-1.1128100394587637;1;0;-0.07448914979838016;-3;Democrat;Complete high school (or equivalent, including GED);Female;45 to 49;35000 - 49999;White;Control (Populist Message);Populist Message;Control;1;0.5802585710027914;0.41771595822846386;2.2876481146976904;1;-2;2;-1;-1;1;1;-2;1
-0.28816222775698846;-0.8000995124313649;0.8525931113872508;1;1;0.5923054617871196;-3;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;50000 - 74999;White;Trump (Populist Message);Populist Message;Trump;1;-0.2609258996330466;0.23596495999002418;-0.02982575842138288;2;1;1;-1;1;1;0;-1;2
-0.28816222775698846;0.08595853072442845;0.19745872777191265;1;1;-0.07448914979838016;-3;Democrat;Associate degree (2-year);Male;45 to 49;50000 - 74999;White;Trump (Populist Message);Populist Message;Trump;1;-0.709832928060125;0.16616217050546456;-1.1293218391993989;2;1;1;-1;1;0;0;-1;1
;-0.5047468313794338;1.507727495002589;1;1;1.5924973791653694;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;35 to 39;200000 or more;White;Trump (Populist Message);Populist Message;Trump;1;-1.047372985286565;0.3153197718969829;0.884222879583937;2;2;2;2;1;2;-1;1;2
-0.10788315987844783;-0.2093941503275027;1.507727495002589;1;1;0.9257027675798697;3;Republican;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;40 to 44;100000 - 149999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-1.182610450008057;0.23568666478648895;-0.2704394006554047;2;0;1;0;0;1;0;0;0
-0.3242318865435863;-1.4498754107456135;0.19745872777191265;1;1;-0.7412837613838799;0;Independent;Associate degree (2-year);Male;18 to 24;15000 - 24999;White;Trump (Populist Message);Populist Message;Trump;0;-1.7588133482114305;0.15041238317308372;-2.2926210151903925;1;1;0;-1;-1;1;-1;-1;0
-0.6487290167708758;-1.0954521934832961;0.19745872777191265;1;1;-0.07448914979838016;0;Independent;Associate degree (2-year);Male;25 to 29;10000 - 14999;White;Control (Populist Message);Populist Message;Control;1;0.32245091779196194;0.4534051080797537;3.2157751111258936;2;-2;2;0;0;0;1;-2;2
;-0.2093941503275027;1.507727495002589;0;1;-1.4080783729693798;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;40 to 44;200000 or more;Other;Trump (Populist Message);Populist Message;Trump;0;-0.4190591151782363;0.27653558612214524;0.35158237510837265;1;-1;1;0;2;2;1;-1;1
-0.97320451385615;-1.4498754107456135;-1.1128100394587637;1;1;;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;0 - 10000;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-1.2602435858140741;0.3782529568936447;1.4685445525030185;2;2;0;2;0;2;2;2;2
0.072390139162222;0.6766638928282908;0.8525931113872508;1;1;-0.07448914979838016;-2;Democrat;College/Bachelor’s degree (4-year);Male;55 to 59;75000 - 99999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-1.0779402545070973;0.15928257483902103;-1.8415556870638883;1;-1;0;0;2;1;1;0;0
1.5145851847443872;0.08595853072442845;-0.4576756558434255;1;1;1.5924973791653694;3;Republican;Some college but didn't complete;Male;45 to 49;50000 - 74999;White;Biden (Populist Message);Populist Message;Biden;0;-2.4176944875402913;0.16922250403250874;-1.656185921294917;1;1;-1;-1;0;1;1;-1;1
-1.0092669615954095;0.38131121177635957;-0.4576756558434255;1;1;1.5924973791653694;-3;Democrat;Some college but didn't complete;Male;50 to 54;10000 - 14999;White;Control (Populist Message);Populist Message;Control;1;-0.7671378975922427;0.3204792226049941;0.9745978796212448;2;1;2;0;-1;1;-1;-1;1
-0.5135056543196604;-1.4498754107456135;-1.1128100394587637;0;1;-0.07448914979838016;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-2.2523262582537824;0.05674679054835097;-1.0540273912110143;2;-1;1;-2;2;-1;2;1;2
-1.1174254606238343;-0.5047468313794338;0.19745872777191265;0;1;-1.7414756787621297;-1;Independent;Associate degree (2-year);Male;35 to 39;0 - 10000;Other;Biden (Populist Message);Populist Message;Biden;1;-0.5933238535716112;0.35583546337996097;1.5099297738269444;2;-2;1;0;0;2;0;0;1
-0.6487117102572637;-1.0954521934832961;-1.1128100394587637;1;1;-0.07448914979838016;0;Independent;Complete high school (or equivalent, including GED);Male;25 to 29;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.4190591151782363;0.2657822199524958;0.5953406071826447;1;-1;1;-1;0;0;2;0;2
0.16252462536835544;-0.5047468313794338;-0.4576756558434255;1;1;0.5923054617871196;2;Republican;Some college but didn't complete;Male;35 to 39;50000 - 74999;White;Trump (Populist Message);Populist Message;Trump;1;-2.437508280529449;0.08140012083718709;-4.242638139152499;-1;0;1;0;0;-1;0;1;0
-0.6487117102572637;-1.4498754107456135;-1.1128100394587637;0;1;-1.0746810671766298;0;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-2.4176944875402913;0.07528750176102698;-4.318471929131667;1;1;-1;0;1;-1;-1;0;1
0.7033531757471712;-0.8000995124313649;0.8525931113872508;0;1;-0.07448914979838016;0;Independent;College/Bachelor’s degree (4-year);Male;30 to 34;75000 - 99999;Black or African-American;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-0.18957986863474943;0.35162066258717484;2.2882717722833683;2;-2;2;0;2;1;2;-1;1
0.10843095375946629;-0.8000995124313649;-1.1128100394587637;1;1;0.5923054617871196;2;Republican;Complete high school (or equivalent, including GED);Male;30 to 34;25000 - 34999;White;Biden (Populist Message);Populist Message;Biden;0;-1.6366595817230107;0.11912858375883272;-2.106670485632511;1;-1;2;-1;1;0;-1;1;1
0.649259504138282;-1.4498754107456135;-1.1128100394587637;1;1;-0.07448914979838016;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;35000 - 49999;White;Control (Populist Message);Populist Message;Control;1;-3.7552705591871707;0.04792813494045678;-5.320549077148586;-1;0;-1;0;-2;-1;-2;0;0
-0.9011012515196464;-0.5047468313794338;-1.1128100394587637;0;1;1.5924973791653694;3;Republican;Complete high school (or equivalent, including GED);Male;35 to 39;15000 - 24999;Other;Control (Anti-populist Message);Anti-populist Message;Control;1;0.057518692843647905;0.43119358193213775;2.1988274024578427;2;2;2;2;2;2;2;1;2
0.16252462536835544;-1.4498754107456135;0.19745872777191265;0;1;1.5924973791653694;-3;Democrat;Associate degree (2-year);Male;18 to 24;50000 - 74999;American Indian or Alaska Native;Control (Populist Message);Populist Message;Control;1;-3.5971373436419807;0.05275929218859614;-4.398321048282404;0;2;-1;-2;2;1;0;-1;2
2.5962422855020186;-0.5047468313794338;1.507727495002589;0;1;-0.07448914979838016;-2;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;35 to 39;75000 - 99999;Other;Control (Populist Message);Populist Message;Control;1;-1.7202083216594604;0.1248117659671563;-0.12535811733368085;2;-2;0;0;2;-2;2;-2;1
0.072390139162222;-1.4498754107456135;-1.1128100394587637;1;1;-0.07448914979838016;-2;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;75000 - 99999;White;Trump (Populist Message);Populist Message;Trump;1;-1.91694656375662;0.18121322261147055;-1.6583217255451295;0;-1;0;0;0;1;1;0;0
-0.8032329170430959;-0.5047468313794338;-0.4576756558434255;0;1;-0.07448914979838016;0;Independent;Some college but didn't complete;Male;35 to 39;50000 - 74999;Black or African-American;Control (Anti-populist Message);Anti-populist Message;Control;0;-2.2573831106087865;0.11893192338278923;-3.1175426428248816;0;0;0;0;0;0;0;0;0
-0.540552490124105;0.38131121177635957;-0.4576756558434255;1;1;;0;Independent;Some college but didn't complete;Male;50 to 54;25000 - 34999;White;Trump (Populist Message);Populist Message;Trump;1;-2.2573831106087865;0.11200046477582179;-3.203945511227444;0;0;0;-1;0;0;0;-1;0
-0.9732099221416539;-0.8000995124313649;0.8525931113872508;0;1;-1.7414756787621297;-3;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;15000 - 24999;Other;Control (Anti-populist Message);Anti-populist Message;Control;1;0.057518692843647905;0.40267290527337407;2.460782507718102;2;2;2;0;2;2;2;-2;2
-0.28816222775698846;0.6766638928282908;0.8525931113872508;1;1;0.9257027675798697;3;Republican;College/Bachelor’s degree (4-year);Male;55 to 59;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-0.2105776698449306;0.38607363007974815;2.856560567509633;2;-2;2;-2;1;2;2;-1;2
-1.146269649977371;-1.4498754107456135;-1.1128100394587637;0;1;-0.40788645559113007;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;0 - 10000;Other;Control (Populist Message);Populist Message;Control;1;-2.206657888509887;0.17528929715261984;-1.0808134950396073;2;-1;0;2;0;0;0;1;-1
0.10843095375946629;-0.8000995124313649;-1.1128100394587637;1;1;-0.07448914979838016;-2;Democrat;Complete high school (or equivalent, including GED);Male;30 to 34;25000 - 34999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.0779402545070973;0.15854557908267147;-1.8599333256708874;1;-1;0;0;1;0;0;0;1
0.6132186895410378;-0.8000995124313649;-0.4576756558434255;0;1;0.9257027675798697;3;Republican;Some college but didn't complete;Male;30 to 34;100000 - 149999;Black or African-American;Biden (Populist Message);Populist Message;Biden;1;-1.220953063444266;0.1999855526960707;0.8468674877292699;2;-1;1;-1;2;0;2;-1;2
0.6132186895410378;-1.0954521934832961;0.8525931113872508;1;1;-0.07448914979838016;3;Republican;College/Bachelor’s degree (4-year);Male;25 to 29;100000 - 149999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.279375064984259;0.19444691594931052;-1.3459714129763305;0;2;1;1;1;2;1;1;1
-0.5135056543196604;-0.8000995124313649;-1.1128100394587637;1;1;-0.07448914979838016;2;Republican;Complete high school (or equivalent, including GED);Male;30 to 34;50000 - 74999;White;Control (Populist Message);Populist Message;Control;1;-1.5985019712799255;0.17436536992628912;-1.7837708991750536;0;0;1;-1;-2;0;1;1;0
;-1.4498754107456135;-1.1128100394587637;1;1;-1.7414756787621297;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;200000 or more;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;0.3334051439183379;0.4456333587443269;3.060106834420735;2;-1;2;1;0;-1;2;-1;2
-0.9732081193798192;-0.2093941503275027;-0.4576756558434255;0;1;-0.7412837613838799;3;Republican;Some college but didn't complete;Male;40 to 44;25000 - 34999;Asian;Control (Anti-populist Message);Anti-populist Message;Control;1;-0.4195098095509797;0.28035813982612995;0.673368424248241;2;-2;1;1;1;0;1;1;1
-0.7568839102756314;-1.4498754107456135;-0.4576756558434255;1;1;0.5923054617871196;2;Republican;Some college but didn't complete;Male;18 to 24;15000 - 24999;White;Biden (Populist Message);Populist Message;Biden;1;-1.2018987396576268;0.1572662258683722;-0.8338139853601748;2;-1;2;-1;2;1;-1;0;1
-0.4323802901057373;-0.5047468313794338;1.507727495002589;1;1;0.2589081559943698;1;Independent;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;35 to 39;75000 - 99999;White;Biden (Populist Message);Populist Message;Biden;1;1.0788283334001476;0.6171139376688753;4.145930870296256;2;-1;2;0;-1;2;2;0;2
-0.6487290167708758;-1.4498754107456135;-1.1128100394587637;1;1;0.5923054617871196;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;10000 - 14999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;0.3979552396958145;0.5981156866166775;3.9107728447836827;2;1;2;1;-1;1;2;-1;2
-0.9732099221416539;-1.4498754107456135;-1.1128100394587637;1;1;0.2589081559943698;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;15000 - 24999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.7594956620304028;0.1957566992562955;-0.9429574221919829;1;0;1;-1;0;0;1;0;1
-0.929942556454248;0.38131121177635957;0.8525931113872508;1;1;-0.07448914979838016;0;Independent;College/Bachelor’s degree (4-year);Male;50 to 54;25000 - 34999;White;Control (Populist Message);Populist Message;Control;0;-0.07862256832606963;0.3946004265039386;2.3374167747599017;1;-2;1;1;0;-1;2;-2;2
0.16252462536835544;-1.4498754107456135;-1.1128100394587637;1;1;-0.07448914979838016;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;White;Biden (Populist Message);Populist Message;Biden;1;-0.18957986863474943;0.25284701716220587;0.4001441123220032;2;-1;1;0;2;1;1;1;2
-0.10788315987844783;-1.4498754107456135;-1.1128100394587637;1;1;0.5923054617871196;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;100000 - 149999;White;Trump (Populist Message);Populist Message;Trump;1;-0.4410510695537084;0.3026421418735516;0.5604754684227196;1;1;2;0;1;2;1;1;2
-0.8032329170430959;-1.4498754107456135;-1.1128100394587637;1;1;-0.40788645559113007;-2;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-1.7302518967432656;0.061864506469929914;-3.1135867872265246;2;0;1;-1;1;-2;0;2;1
-0.28816222775698846;-1.4498754107456135;-0.4576756558434255;0;1;-0.07448914979838016;0;Independent;Some college but didn't complete;Male;18 to 24;50000 - 74999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.7594956620304028;0.3252520915477087;0.7650158884991121;1;0;1;1;-1;0;1;1;2
0.16252462536835544;-1.4498754107456135;-1.1128100394587637;1;1;-0.7412837613838799;-3;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;1;0.6238259186004197;0.4930838216149941;3.057389015644616;2;-1;2;1;-1;0;2;0;1
;1.8580746170360152;1.507727495002589;0;1;-0.07448914979838016;-1;Independent;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;75 to 79;200000 or more;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-3.076575626869152;0.03345801793806418;-6.253381012035295;1;1;-2;0;0;-1;-2;0;-1
-0.7298370744711867;-1.4498754107456135;0.8525931113872508;0;1;;2;Republican;College/Bachelor’s degree (4-year);Male;18 to 24;35000 - 49999;Black or African-American;Biden (Anti-populist Message);Anti-populist Message;Biden;0;0.8335710531761027;0.45282800271545226;2.7971721032214223;2;-1;2;0;-1;0;1;-2;1
0.703358584032675;-1.4498754107456135;-1.1128100394587637;1;1;0.5923054617871196;2;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;150000 - 199999;White;Control (Anti-populist Message);Anti-populist Message;Control;0;-4.912721460913387;0.02486766763708674;-5.028060335106467;-2;-1;-2;-2;0;0;1;0;2
-1.0092669615954095;-1.4498754107456135;-1.7679444230741017;1;1;-0.07448914979838016;-1;Independent;Less than high school;Male;18 to 24;10000 - 14999;White;Control (Populist Message);Populist Message;Control;0;-1.0280846956369953;0.11605801492944481;-2.6586353137015983;2;1;0;-1;2;1;0;1;1
-0.9011012515196464;-1.4498754107456135;-1.1128100394587637;1;1;-0.7412837613838799;-3;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;15000 - 24999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.418376801359264;0.18422415504535136;-1.505392118034476;1;0;0;1;1;0;1;1;1
0.072390139162222;1.562721935984084;0.8525931113872508;1;1;1.5924973791653694;3;Republican;College/Bachelor’s degree (4-year);Male;70 to 74;75000 - 99999;White;Control (Populist Message);Populist Message;Control;1;0.8335710531761027;0.5440379368386735;3.900709290530666;2;-2;2;0;-1;0;2;-1;2
-0.7568803047519622;-0.8000995124313649;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Some college but didn't complete;Male;30 to 34;25000 - 34999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-1.7311625477858361;0.10311302332760745;-0.7314074770845016;2;-2;2;-1;2;-1;1;1;1
0.7033531757471712;1.562721935984084;0.8525931113872508;1;1;0.2589081559943698;0;Independent;College/Bachelor’s degree (4-year);Male;70 to 74;75000 - 99999;White;Control (Populist Message);Populist Message;Control;0;-1.742116773912212;0.08748052894698485;-1.7416793893919054;2;-1;1;-2;2;0;1;1;1
-0.540552490124105;-0.8000995124313649;-0.4576756558434255;0;1;1.2591000733726196;3;Republican;Some college but didn't complete;Male;30 to 34;25000 - 34999;Other;Trump (Populist Message);Populist Message;Trump;1;0.4199471940712865;0.37579181857255395;1.7126630458684122;2;-1;1;1;1;1;1;-1;1
0.16253003365385923;-1.0954521934832961;-0.4576756558434255;1;1;-1.0746810671766298;0;Independent;Some college but didn't complete;Male;25 to 29;100000 - 149999;White;Biden (Populist Message);Populist Message;Biden;1;1.343780537517673;0.6655322586706882;4.845679616937621;2;-2;2;0;-1;1;2;-2;2
0.7033531757471712;-1.0954521934832961;0.8525931113872508;1;1;0.2589081559943698;1;Independent;College/Bachelor’s degree (4-year);Male;25 to 29;75000 - 99999;White;Control (Populist Message);Populist Message;Control;1;-0.2609258996330466;0.2654945456090565;0.579659778707203;2;1;1;-1;0;0;1;-1;2
1.5145851847443872;-0.8000995124313649;0.8525931113872508;1;1;;-2;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;50000 - 74999;White;Control (Populist Message);Populist Message;Control;0;-3.414834012335004;0.07510838608108654;-3.8282701691438326;-1;-1;-1;-1;0;-1;1;-2;0
0.10843095375946629;-1.0954521934832961;0.19745872777191265;0;1;-0.07448914979838016;0;Independent;Associate degree (2-year);Male;25 to 29;25000 - 34999;Other;Biden (Populist Message);Populist Message;Biden;0;-1.0779402545070973;0.3261529882714133;0.9778762377471059;1;-1;0;1;1;1;2;0;2
-0.7388490808823325;-1.4498754107456135;-1.1128100394587637;0;1;;-1;Independent;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Other;Trump (Anti-populist Message);Anti-populist Message;Trump;1;-0.4195098095509797;0.326574613032854;1.1835779085898113;2;-2;1;1;1;1;1;1;1
0.072390139162222;-0.5047468313794338;0.19745872777191265;1;1;0.9257027675798697;2;Republican;Associate degree (2-year);Male;35 to 39;75000 - 99999;White;Biden (Populist Message);Populist Message;Biden;1;-1.220953063444266;0.18738930449996788;0.6483236913878363;2;-2;2;-1;2;0;1;-1;1
-0.5135056543196604;-1.4498754107456135;-1.1128100394587637;0;1;0.5923054617871196;3;Republican;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Other;Control (Anti-populist Message);Anti-populist Message;Control;1;0.057518692843647905;0.37681710081605346;1.678574343032467;2;2;2;1;1;1;2;1;2
-0.8830700276500166;-1.4498754107456135;-1.7679444230741017;1;1;;0;Independent;Less than high school;Male;18 to 24;35000 - 49999;White;Biden (Populist Message);Populist Message;Biden;1;-1.20999883731789;0.16693416228350433;-0.18551401429575365;2;-1;1;0;2;-1;1;0;2
1.5145960013153947;-0.8000995124313649;-0.4576756558434255;1;1;1.5924973791653694;3;Republican;Some college but didn't complete;Male;30 to 34;100000 - 149999;White;Biden (Populist Message);Populist Message;Biden;0;0.057518692843647905;0.29754207556145235;0.7436475917093183;2;2;2;2;2;0;2;2;2
-1.1122778029738476;-1.4498754107456135;-0.4576756558434255;1;1;-0.07448914979838016;0;Independent;Some college but didn't complete;Male;18 to 24;10000 - 14999;White;Control (Anti-populist Message);Anti-populist Message;Control;1;-2.3611836428809485;0.09101439190445278;-3.637234696368912;0;0;1;0;0;0;0;0;-2
-0.7298370744711867;0.38131121177635957;-1.1128100394587637;1;1;-1.0746810671766298;-2;Democrat;Complete high school (or equivalent, including GED);Male;50 to 54;35000 - 49999;White;Biden (Anti-populist Message);Anti-populist Message;Biden;0;-2.2259461781594565;0.05353825316283571;-2.889234618671521;2;-1;2;-2;2;0;-1;1;0
0.649259504138282;-1.4498754107456135;0.8525931113872508;1;1;-0.7412837613838799;-2;Democrat;College/Bachelor’s degree (4-year);Male;18 to 24;35000 - 49999;White;Control (Populist Message);Populist Message;Control;0;-1.0087964059874255;0.15023525336769789;-1.298682139976264;2;-1;1;-1;1;0;1;1;0
-0.28816222775698846;-1.4498754107456135;-1.1128100394587637;0;1;-1.4080783729693798;-3;Democrat;Complete high school (or equivalent, including GED);Male;18 to 24;50000 - 74999;Other;Biden (Anti-populist Message);Anti-populist Message;Biden;1;-2.097071733677282;0.2456503742171045;-0.19578099579414088;-1;-1;1;1;1;1;2;-1;1
-0.5135056543196604;-0.2093941503275027;0.8525931113872508;1;1;0.9257027675798697;1;Independent;College/Bachelor’s degree (4-year);Male;40 to 44;50000 - 74999;White;Control (Populist Message);Populist Message;Control;1;0.057518692843647905;0.46954603739541934;2.972813294144813;2;2;2;0;0;1;2;-2;2
1.5145851847443872;-0.8000995124313649;0.8525931113872508;1;1;-1.0746810671766298;-3;Democrat;College/Bachelor’s degree (4-year);Male;30 to 34;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-2.2523262582537824;0.05100892938234181;-1.252571187552448;2;-2;2;-2;2;-1;1;1;1
0.703358584032675;-0.8000995124313649;-1.1128100394587637;0;1;0.2589081559943698;1;Independent;Complete high school (or equivalent, including GED);Male;30 to 34;150000 - 199999;Other;Control (Populist Message);Populist Message;Control;1;-1.7311625477858361;0.11245909117956517;-0.48255742750022246;2;-1;2;-1;2;-1;1;1;2
-0.6487117102572637;-1.0954521934832961;-1.1128100394587637;1;1;-0.07448914979838016;0;Independent;Complete high school (or equivalent, including GED);Male;25 to 29;50000 - 74999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;-2.4176944875402913;0.21129701979223212;-0.4482808636886505;1;1;-1;0;1;1;2;-1;2
-0.9732099221416539;-1.0954521934832961;0.8525931113872508;0;1;-0.7412837613838799;-2;Democrat;College/Bachelor’s degree (4-year);Male;25 to 29;15000 - 24999;Native Hawaiian or Pacific Islander;Control (Populist Message);Populist Message;Control;1;0.32336156883453243;0.46685076443792595;3.390499806189096;2;-2;2;0;-1;-1;2;-1;2
0.649259504138282;0.08595853072442845;-1.1128100394587637;1;1;-1.7414756787621297;-3;Democrat;Complete high school (or equivalent, including GED);Male;45 to 49;35000 - 49999;White;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.32245091779196194;0.3868311008035854;2.346253426995126;2;-2;2;0;0;0;1;0;2
0.16253003365385923;0.38131121177635957;1.507727495002589;0;1;-1.7414756787621297;-3;Democrat;Complete Master, Doctoral, or terminal professional degree (e.g., MA, Ph.D., JD, MD);Male;50 to 54;100000 - 149999;Black or African-American;Trump (Anti-populist Message);Anti-populist Message;Trump;0;0.015251032514404213;0.5124686249668745;3.2985495097097672;2;-2;2;1;0;2;1;0;1
0.649259504138282;-1.4498754107456135;0.19745872777191265;1;0;-0.07448914979838016;2;Republican;Associate degree (2-year);Female;18 to 24;35000 - 49999;White;Control (Populist Message);Populist Message;Control;1;0.015251032514404213;0.32512467121774974;1.4165302837065137;2;-1;2;0;0;0;1;0;1
